date,location,new_cases,new_deaths,total_cases,total_deaths
3/15/20,Lebanon,27,1,93,3
3/16/20,Lebanon,6,0,99,3
3/17/20,Lebanon,21,0,120,3
3/18/20,Lebanon,0,0,120,3
3/19/20,Lebanon,13,1,133,4
3/20/20,Lebanon,16,0,149,4
3/21/20,Lebanon,14,0,163,4
3/22/20,Lebanon,67,0,230,4
3/23/20,Lebanon,18,0,248,4
3/24/20,Lebanon,19,0,267,4
3/25/20,Lebanon,37,0,304,4
3/17/20,Liberia,1,0,1,0
3/18/20,Liberia,1,0,2,0
3/19/20,Liberia,0,0,2,0
3/20/20,Liberia,0,0,2,0
3/21/20,Liberia,0,0,2,0
3/22/20,Liberia,1,0,3,0
3/23/20,Liberia,0,0,3,0
3/24/20,Liberia,0,0,3,0
3/25/20,Liberia,0,0,3,0
3/25/20,Libya,1,0,1,0
3/5/20,Liechtenstein,1,0,1,0
3/12/20,Liechtenstein,2,0,3,0
3/13/20,Liechtenstein,1,0,4,0
3/14/20,Liechtenstein,0,0,4,0
3/15/20,Liechtenstein,0,0,4,0
3/16/20,Liechtenstein,3,0,7,0
3/17/20,Liechtenstein,0,0,7,0
3/18/20,Liechtenstein,0,0,7,0
3/19/20,Liechtenstein,18,0,25,0
3/20/20,Liechtenstein,0,0,25,0
3/21/20,Liechtenstein,9,0,34,0
3/22/20,Liechtenstein,2,0,36,0
3/23/20,Liechtenstein,10,0,46,0
3/24/20,Liechtenstein,0,0,46,0
3/25/20,Liechtenstein,1,0,47,0
12/31/19,Lithuania,0,0,0,0
1/1/20,Lithuania,0,0,0,0
1/2/20,Lithuania,0,0,0,0
1/3/20,Lithuania,0,0,0,0
1/4/20,Lithuania,0,0,0,0
1/5/20,Lithuania,0,0,0,0
1/6/20,Lithuania,0,0,0,0
1/7/20,Lithuania,0,0,0,0
1/8/20,Lithuania,0,0,0,0
1/9/20,Lithuania,0,0,0,0
1/10/20,Lithuania,0,0,0,0
1/11/20,Lithuania,0,0,0,0
1/12/20,Lithuania,0,0,0,0
1/13/20,Lithuania,0,0,0,0
1/14/20,Lithuania,0,0,0,0
1/15/20,Lithuania,0,0,0,0
1/16/20,Lithuania,0,0,0,0
1/17/20,Lithuania,0,0,0,0
1/18/20,Lithuania,0,0,0,0
1/19/20,Lithuania,0,0,0,0
1/20/20,Lithuania,0,0,0,0
1/21/20,Lithuania,0,0,0,0
1/22/20,Lithuania,0,0,0,0
1/23/20,Lithuania,0,0,0,0
1/24/20,Lithuania,0,0,0,0
1/25/20,Lithuania,0,0,0,0
1/26/20,Lithuania,0,0,0,0
1/27/20,Lithuania,0,0,0,0
1/28/20,Lithuania,0,0,0,0
1/29/20,Lithuania,0,0,0,0
1/30/20,Lithuania,0,0,0,0
1/31/20,Lithuania,0,0,0,0
2/1/20,Lithuania,0,0,0,0
2/2/20,Lithuania,0,0,0,0
2/3/20,Lithuania,0,0,0,0
2/4/20,Lithuania,0,0,0,0
2/5/20,Lithuania,0,0,0,0
2/6/20,Lithuania,0,0,0,0
2/7/20,Lithuania,0,0,0,0
2/8/20,Lithuania,0,0,0,0
2/9/20,Lithuania,0,0,0,0
2/10/20,Lithuania,0,0,0,0
2/11/20,Lithuania,0,0,0,0
2/12/20,Lithuania,0,0,0,0
2/13/20,Lithuania,0,0,0,0
2/14/20,Lithuania,0,0,0,0
2/15/20,Lithuania,0,0,0,0
2/16/20,Lithuania,0,0,0,0
2/17/20,Lithuania,0,0,0,0
2/18/20,Lithuania,0,0,0,0
2/19/20,Lithuania,0,0,0,0
2/20/20,Lithuania,0,0,0,0
2/21/20,Lithuania,0,0,0,0
2/22/20,Lithuania,0,0,0,0
2/23/20,Lithuania,0,0,0,0
2/24/20,Lithuania,0,0,0,0
2/25/20,Lithuania,0,0,0,0
2/26/20,Lithuania,0,0,0,0
2/27/20,Lithuania,0,0,0,0
2/28/20,Lithuania,1,0,1,0
2/29/20,Lithuania,0,0,1,0
3/1/20,Lithuania,0,0,1,0
3/2/20,Lithuania,0,0,1,0
3/11/20,Lithuania,2,0,3,0
3/12/20,Lithuania,0,0,3,0
3/14/20,Lithuania,3,0,6,0
3/15/20,Lithuania,3,0,9,0
3/16/20,Lithuania,5,0,14,0
3/17/20,Lithuania,3,0,17,0
3/18/20,Lithuania,8,0,25,0
3/19/20,Lithuania,8,0,33,0
3/20/20,Lithuania,15,0,48,0
3/21/20,Lithuania,21,1,69,1
3/22/20,Lithuania,36,0,105,1
3/23/20,Lithuania,38,0,143,1
3/24/20,Lithuania,36,0,179,1
3/25/20,Lithuania,30,1,209,2
12/31/19,Luxembourg,0,0,0,0
1/1/20,Luxembourg,0,0,0,0
1/2/20,Luxembourg,0,0,0,0
1/3/20,Luxembourg,0,0,0,0
1/4/20,Luxembourg,0,0,0,0
1/5/20,Luxembourg,0,0,0,0
1/6/20,Luxembourg,0,0,0,0
1/7/20,Luxembourg,0,0,0,0
1/8/20,Luxembourg,0,0,0,0
1/9/20,Luxembourg,0,0,0,0
1/10/20,Luxembourg,0,0,0,0
1/11/20,Luxembourg,0,0,0,0
1/12/20,Luxembourg,0,0,0,0
1/13/20,Luxembourg,0,0,0,0
1/14/20,Luxembourg,0,0,0,0
1/15/20,Luxembourg,0,0,0,0
1/16/20,Luxembourg,0,0,0,0
1/17/20,Luxembourg,0,0,0,0
1/18/20,Luxembourg,0,0,0,0
1/19/20,Luxembourg,0,0,0,0
1/20/20,Luxembourg,0,0,0,0
1/21/20,Luxembourg,0,0,0,0
1/22/20,Luxembourg,0,0,0,0
1/23/20,Luxembourg,0,0,0,0
1/24/20,Luxembourg,0,0,0,0
1/25/20,Luxembourg,0,0,0,0
1/26/20,Luxembourg,0,0,0,0
1/27/20,Luxembourg,0,0,0,0
1/28/20,Luxembourg,0,0,0,0
1/29/20,Luxembourg,0,0,0,0
1/30/20,Luxembourg,0,0,0,0
1/31/20,Luxembourg,0,0,0,0
2/1/20,Luxembourg,0,0,0,0
2/2/20,Luxembourg,0,0,0,0
2/3/20,Luxembourg,0,0,0,0
2/4/20,Luxembourg,0,0,0,0
2/5/20,Luxembourg,0,0,0,0
2/6/20,Luxembourg,0,0,0,0
2/7/20,Luxembourg,0,0,0,0
2/8/20,Luxembourg,0,0,0,0
2/9/20,Luxembourg,0,0,0,0
2/10/20,Luxembourg,0,0,0,0
2/11/20,Luxembourg,0,0,0,0
2/12/20,Luxembourg,0,0,0,0
2/13/20,Luxembourg,0,0,0,0
2/14/20,Luxembourg,0,0,0,0
2/15/20,Luxembourg,0,0,0,0
2/16/20,Luxembourg,0,0,0,0
2/17/20,Luxembourg,0,0,0,0
2/18/20,Luxembourg,0,0,0,0
2/19/20,Luxembourg,0,0,0,0
2/20/20,Luxembourg,0,0,0,0
2/21/20,Luxembourg,0,0,0,0
2/22/20,Luxembourg,0,0,0,0
2/23/20,Luxembourg,0,0,0,0
2/24/20,Luxembourg,0,0,0,0
2/25/20,Luxembourg,0,0,0,0
2/26/20,Luxembourg,0,0,0,0
2/27/20,Luxembourg,0,0,0,0
2/28/20,Luxembourg,0,0,0,0
2/29/20,Luxembourg,0,0,0,0
3/1/20,Luxembourg,1,0,1,0
3/2/20,Luxembourg,0,0,1,0
3/7/20,Luxembourg,2,0,3,0
3/9/20,Luxembourg,2,0,5,0
3/11/20,Luxembourg,2,0,7,0
3/12/20,Luxembourg,0,0,7,0
3/13/20,Luxembourg,19,0,26,0
3/14/20,Luxembourg,12,1,38,1
3/16/20,Luxembourg,39,0,77,1
3/17/20,Luxembourg,4,0,81,1
3/18/20,Luxembourg,59,0,140,1
3/19/20,Luxembourg,70,1,210,2
3/20/20,Luxembourg,135,2,345,4
3/21/20,Luxembourg,139,1,484,5
3/22/20,Luxembourg,186,3,670,8
3/23/20,Luxembourg,128,0,798,8
3/24/20,Luxembourg,77,0,875,8
3/25/20,Luxembourg,224,0,1099,8
12/31/19,Macedonia,0,0,0,0
1/1/20,Macedonia,0,0,0,0
1/2/20,Macedonia,0,0,0,0
1/3/20,Macedonia,0,0,0,0
1/4/20,Macedonia,0,0,0,0
1/5/20,Macedonia,0,0,0,0
1/6/20,Macedonia,0,0,0,0
1/7/20,Macedonia,0,0,0,0
1/8/20,Macedonia,0,0,0,0
1/9/20,Macedonia,0,0,0,0
1/10/20,Macedonia,0,0,0,0
1/11/20,Macedonia,0,0,0,0
1/12/20,Macedonia,0,0,0,0
1/13/20,Macedonia,0,0,0,0
1/14/20,Macedonia,0,0,0,0
1/15/20,Macedonia,0,0,0,0
1/16/20,Macedonia,0,0,0,0
1/17/20,Macedonia,0,0,0,0
1/18/20,Macedonia,0,0,0,0
1/19/20,Macedonia,0,0,0,0
1/20/20,Macedonia,0,0,0,0
1/21/20,Macedonia,0,0,0,0
1/22/20,Macedonia,0,0,0,0
1/23/20,Macedonia,0,0,0,0
1/24/20,Macedonia,0,0,0,0
1/25/20,Macedonia,0,0,0,0
1/26/20,Macedonia,0,0,0,0
1/27/20,Macedonia,0,0,0,0
1/28/20,Macedonia,0,0,0,0
1/29/20,Macedonia,0,0,0,0
1/30/20,Macedonia,0,0,0,0
1/31/20,Macedonia,0,0,0,0
2/1/20,Macedonia,0,0,0,0
2/2/20,Macedonia,0,0,0,0
2/3/20,Macedonia,0,0,0,0
2/4/20,Macedonia,0,0,0,0
2/5/20,Macedonia,0,0,0,0
2/6/20,Macedonia,0,0,0,0
2/7/20,Macedonia,0,0,0,0
2/8/20,Macedonia,0,0,0,0
2/9/20,Macedonia,0,0,0,0
2/10/20,Macedonia,0,0,0,0
2/11/20,Macedonia,0,0,0,0
2/12/20,Macedonia,0,0,0,0
2/13/20,Macedonia,0,0,0,0
2/14/20,Macedonia,0,0,0,0
2/15/20,Macedonia,0,0,0,0
2/16/20,Macedonia,0,0,0,0
2/17/20,Macedonia,0,0,0,0
2/18/20,Macedonia,0,0,0,0
2/19/20,Macedonia,0,0,0,0
2/20/20,Macedonia,0,0,0,0
2/21/20,Macedonia,0,0,0,0
2/22/20,Macedonia,0,0,0,0
2/23/20,Macedonia,0,0,0,0
2/24/20,Macedonia,0,0,0,0
2/25/20,Macedonia,0,0,0,0
2/26/20,Macedonia,0,0,0,0
2/27/20,Macedonia,1,0,1,0
2/28/20,Macedonia,0,0,1,0
2/29/20,Macedonia,0,0,1,0
3/1/20,Macedonia,0,0,1,0
3/2/20,Macedonia,0,0,1,0
3/7/20,Macedonia,2,0,3,0
3/11/20,Macedonia,4,0,7,0
3/13/20,Macedonia,2,0,9,0
3/14/20,Macedonia,4,0,13,0
3/16/20,Macedonia,0,0,13,0
3/17/20,Macedonia,6,0,19,0
3/18/20,Macedonia,12,0,31,0
3/19/20,Macedonia,11,0,42,0
3/20/20,Macedonia,6,0,48,0
3/21/20,Macedonia,22,0,70,0
3/22/20,Macedonia,15,0,85,0
3/23/20,Macedonia,29,1,114,1
3/24/20,Macedonia,22,1,136,2
3/25/20,Macedonia,12,0,148,2
3/21/20,Madagascar,3,0,3,0
3/22/20,Madagascar,0,0,3,0
3/23/20,Madagascar,0,0,3,0
3/24/20,Madagascar,14,0,17,0
3/25/20,Madagascar,2,0,19,0
12/31/19,Malaysia,0,0,0,0
1/1/20,Malaysia,0,0,0,0
1/2/20,Malaysia,0,0,0,0
1/3/20,Malaysia,0,0,0,0
1/4/20,Malaysia,0,0,0,0
1/5/20,Malaysia,0,0,0,0
1/6/20,Malaysia,0,0,0,0
1/7/20,Malaysia,0,0,0,0
1/8/20,Malaysia,0,0,0,0
1/9/20,Malaysia,0,0,0,0
1/10/20,Malaysia,0,0,0,0
1/11/20,Malaysia,0,0,0,0
1/12/20,Malaysia,0,0,0,0
1/13/20,Malaysia,0,0,0,0
1/14/20,Malaysia,0,0,0,0
1/15/20,Malaysia,0,0,0,0
1/16/20,Malaysia,0,0,0,0
1/17/20,Malaysia,0,0,0,0
1/18/20,Malaysia,0,0,0,0
1/19/20,Malaysia,0,0,0,0
1/20/20,Malaysia,0,0,0,0
1/21/20,Malaysia,0,0,0,0
1/22/20,Malaysia,0,0,0,0
1/23/20,Malaysia,0,0,0,0
1/24/20,Malaysia,0,0,0,0
1/25/20,Malaysia,3,0,3,0
1/26/20,Malaysia,1,0,4,0
1/27/20,Malaysia,0,0,4,0
1/28/20,Malaysia,0,0,4,0
1/29/20,Malaysia,3,0,7,0
1/30/20,Malaysia,0,0,7,0
1/31/20,Malaysia,1,0,8,0
2/1/20,Malaysia,0,0,8,0
2/2/20,Malaysia,0,0,8,0
2/3/20,Malaysia,0,0,8,0
2/4/20,Malaysia,0,0,8,0
2/5/20,Malaysia,2,0,10,0
2/6/20,Malaysia,2,0,12,0
2/7/20,Malaysia,2,0,14,0
2/8/20,Malaysia,1,0,15,0
2/9/20,Malaysia,1,0,16,0
2/10/20,Malaysia,2,0,18,0
2/11/20,Malaysia,0,0,18,0
2/12/20,Malaysia,0,0,18,0
2/13/20,Malaysia,0,0,18,0
2/14/20,Malaysia,1,0,19,0
2/15/20,Malaysia,2,0,21,0
2/16/20,Malaysia,1,0,22,0
2/17/20,Malaysia,0,0,22,0
2/18/20,Malaysia,0,0,22,0
2/19/20,Malaysia,0,0,22,0
2/20/20,Malaysia,0,0,22,0
2/21/20,Malaysia,0,0,22,0
2/22/20,Malaysia,0,0,22,0
2/23/20,Malaysia,0,0,22,0
2/24/20,Malaysia,0,0,22,0
2/25/20,Malaysia,0,0,22,0
2/26/20,Malaysia,0,0,22,0
2/27/20,Malaysia,0,0,22,0
2/28/20,Malaysia,1,0,23,0
2/29/20,Malaysia,2,0,25,0
3/1/20,Malaysia,0,0,25,0
3/2/20,Malaysia,4,0,29,0
3/4/20,Malaysia,7,0,36,0
3/5/20,Malaysia,14,0,50,0
3/6/20,Malaysia,0,0,50,0
3/7/20,Malaysia,33,0,83,0
3/8/20,Malaysia,10,0,93,0
3/9/20,Malaysia,6,0,99,0
3/10/20,Malaysia,18,0,117,0
3/11/20,Malaysia,12,0,129,0
3/12/20,Malaysia,20,0,149,0
3/13/20,Malaysia,9,0,158,0
3/14/20,Malaysia,39,0,197,0
3/15/20,Malaysia,41,0,238,0
3/16/20,Malaysia,190,0,428,0
3/17/20,Malaysia,125,0,553,0
3/18/20,Malaysia,120,2,673,2
3/19/20,Malaysia,117,0,790,2
3/20/20,Malaysia,110,0,900,2
3/21/20,Malaysia,130,0,1030,2
3/22/20,Malaysia,153,2,1183,4
3/23/20,Malaysia,123,6,1306,10
3/24/20,Malaysia,212,4,1518,14
3/25/20,Malaysia,106,1,1624,15
3/8/20,Maldives,2,0,2,0
3/9/20,Maldives,2,0,4,0
3/11/20,Maldives,2,0,6,0
3/12/20,Maldives,2,0,8,0
3/14/20,Maldives,1,0,9,0
3/15/20,Maldives,0,0,9,0
3/16/20,Maldives,4,0,13,0
3/17/20,Maldives,0,0,13,0
3/18/20,Maldives,0,0,13,0
3/19/20,Maldives,0,0,13,0
3/20/20,Maldives,0,0,13,0
3/21/20,Maldives,0,0,13,0
3/22/20,Maldives,0,0,13,0
3/23/20,Maldives,0,0,13,0
3/24/20,Maldives,0,0,13,0
3/25/20,Maldives,0,0,13,0
3/8/20,Malta,3,0,3,0
3/10/20,Malta,1,0,4,0
3/12/20,Malta,2,0,6,0
3/13/20,Malta,3,0,9,0
3/14/20,Malta,3,0,12,0
3/15/20,Malta,6,0,18,0
3/16/20,Malta,3,0,21,0
3/17/20,Malta,9,0,30,0
3/18/20,Malta,8,0,38,0
3/19/20,Malta,10,0,48,0
3/20/20,Malta,5,0,53,0
3/21/20,Malta,11,0,64,0
3/22/20,Malta,9,0,73,0
3/23/20,Malta,17,0,90,0
3/24/20,Malta,17,0,107,0
3/25/20,Malta,13,0,120,0
3/15/20,Mauritania,1,0,1,0
3/16/20,Mauritania,0,0,1,0
3/17/20,Mauritania,0,0,1,0
3/18/20,Mauritania,0,0,1,0
3/19/20,Mauritania,0,0,1,0
3/20/20,Mauritania,1,0,2,0
3/21/20,Mauritania,0,0,2,0
3/22/20,Mauritania,0,0,2,0
3/23/20,Mauritania,0,0,2,0
3/24/20,Mauritania,0,0,2,0
3/25/20,Mauritania,0,0,2,0
3/20/20,Mauritius,3,0,3,0
3/21/20,Mauritius,9,0,12,0
3/22/20,Mauritius,2,1,14,1
3/23/20,Mauritius,14,1,28,2
3/24/20,Mauritius,8,0,36,2
3/25/20,Mauritius,6,0,42,2
12/31/19,Mexico,0,0,0,0
1/1/20,Mexico,0,0,0,0
1/2/20,Mexico,0,0,0,0
1/3/20,Mexico,0,0,0,0
1/4/20,Mexico,0,0,0,0
1/5/20,Mexico,0,0,0,0
1/6/20,Mexico,0,0,0,0
1/7/20,Mexico,0,0,0,0
1/8/20,Mexico,0,0,0,0
1/9/20,Mexico,0,0,0,0
1/10/20,Mexico,0,0,0,0
1/11/20,Mexico,0,0,0,0
1/12/20,Mexico,0,0,0,0
1/13/20,Mexico,0,0,0,0
1/14/20,Mexico,0,0,0,0
1/15/20,Mexico,0,0,0,0
1/16/20,Mexico,0,0,0,0
1/17/20,Mexico,0,0,0,0
1/18/20,Mexico,0,0,0,0
1/19/20,Mexico,0,0,0,0
1/20/20,Mexico,0,0,0,0
1/21/20,Mexico,0,0,0,0
1/22/20,Mexico,0,0,0,0
1/23/20,Mexico,0,0,0,0
1/24/20,Mexico,0,0,0,0
1/25/20,Mexico,0,0,0,0
1/26/20,Mexico,0,0,0,0
1/27/20,Mexico,0,0,0,0
1/28/20,Mexico,0,0,0,0
1/29/20,Mexico,0,0,0,0
1/30/20,Mexico,0,0,0,0
1/31/20,Mexico,0,0,0,0
2/1/20,Mexico,0,0,0,0
2/2/20,Mexico,0,0,0,0
2/3/20,Mexico,0,0,0,0
2/4/20,Mexico,0,0,0,0
2/5/20,Mexico,0,0,0,0
2/6/20,Mexico,0,0,0,0
2/7/20,Mexico,0,0,0,0
2/8/20,Mexico,0,0,0,0
2/9/20,Mexico,0,0,0,0
2/10/20,Mexico,0,0,0,0
2/11/20,Mexico,0,0,0,0
2/12/20,Mexico,0,0,0,0
2/13/20,Mexico,0,0,0,0
2/14/20,Mexico,0,0,0,0
2/15/20,Mexico,0,0,0,0
2/16/20,Mexico,0,0,0,0
2/17/20,Mexico,0,0,0,0
2/18/20,Mexico,0,0,0,0
2/19/20,Mexico,0,0,0,0
2/20/20,Mexico,0,0,0,0
2/21/20,Mexico,0,0,0,0
2/22/20,Mexico,0,0,0,0
2/23/20,Mexico,0,0,0,0
2/24/20,Mexico,0,0,0,0
2/25/20,Mexico,0,0,0,0
2/26/20,Mexico,0,0,0,0
2/27/20,Mexico,0,0,0,0
2/28/20,Mexico,0,0,0,0
2/29/20,Mexico,2,0,2,0
3/1/20,Mexico,2,0,4,0
3/2/20,Mexico,1,0,5,0
3/9/20,Mexico,2,0,7,0
3/12/20,Mexico,4,0,11,0
3/13/20,Mexico,5,0,16,0
3/14/20,Mexico,10,0,26,0
3/15/20,Mexico,15,0,41,0
3/16/20,Mexico,12,0,53,0
3/17/20,Mexico,29,0,82,0
3/18/20,Mexico,11,0,93,0
3/19/20,Mexico,25,0,118,0
3/20/20,Mexico,46,0,164,0
3/21/20,Mexico,39,2,203,2
3/22/20,Mexico,48,0,251,2
3/23/20,Mexico,65,0,316,2
3/24/20,Mexico,51,2,367,4
3/25/20,Mexico,38,1,405,5
3/8/20,Moldova,1,0,1,0
3/11/20,Moldova,2,0,3,0
3/12/20,Moldova,1,0,4,0
3/13/20,Moldova,2,0,6,0
3/14/20,Moldova,2,0,8,0
3/15/20,Moldova,12,0,20,0
3/16/20,Moldova,3,0,23,0
3/17/20,Moldova,6,0,29,0
3/18/20,Moldova,1,0,30,0
3/19/20,Moldova,6,1,36,1
3/20/20,Moldova,13,0,49,1
3/21/20,Moldova,17,0,66,1
3/22/20,Moldova,14,0,80,1
3/23/20,Moldova,14,0,94,1
3/24/20,Moldova,15,0,109,1
3/25/20,Moldova,16,0,125,1
12/31/19,Monaco,0,0,0,0
1/1/20,Monaco,0,0,0,0
1/2/20,Monaco,0,0,0,0
1/3/20,Monaco,0,0,0,0
1/4/20,Monaco,0,0,0,0
1/5/20,Monaco,0,0,0,0
1/6/20,Monaco,0,0,0,0
1/7/20,Monaco,0,0,0,0
1/8/20,Monaco,0,0,0,0
1/9/20,Monaco,0,0,0,0
1/10/20,Monaco,0,0,0,0
1/11/20,Monaco,0,0,0,0
1/12/20,Monaco,0,0,0,0
1/13/20,Monaco,0,0,0,0
1/14/20,Monaco,0,0,0,0
1/15/20,Monaco,0,0,0,0
1/16/20,Monaco,0,0,0,0
1/17/20,Monaco,0,0,0,0
1/18/20,Monaco,0,0,0,0
1/19/20,Monaco,0,0,0,0
1/20/20,Monaco,0,0,0,0
1/21/20,Monaco,0,0,0,0
1/22/20,Monaco,0,0,0,0
1/23/20,Monaco,0,0,0,0
1/24/20,Monaco,0,0,0,0
1/25/20,Monaco,0,0,0,0
1/26/20,Monaco,0,0,0,0
1/27/20,Monaco,0,0,0,0
1/28/20,Monaco,0,0,0,0
1/29/20,Monaco,0,0,0,0
1/30/20,Monaco,0,0,0,0
1/31/20,Monaco,0,0,0,0
2/1/20,Monaco,0,0,0,0
2/2/20,Monaco,0,0,0,0
2/3/20,Monaco,0,0,0,0
2/4/20,Monaco,0,0,0,0
2/5/20,Monaco,0,0,0,0
2/6/20,Monaco,0,0,0,0
2/7/20,Monaco,0,0,0,0
2/8/20,Monaco,0,0,0,0
2/9/20,Monaco,0,0,0,0
2/10/20,Monaco,0,0,0,0
2/11/20,Monaco,0,0,0,0
2/12/20,Monaco,0,0,0,0
2/13/20,Monaco,0,0,0,0
2/14/20,Monaco,0,0,0,0
2/15/20,Monaco,0,0,0,0
2/16/20,Monaco,0,0,0,0
2/17/20,Monaco,0,0,0,0
2/18/20,Monaco,0,0,0,0
2/19/20,Monaco,0,0,0,0
2/20/20,Monaco,0,0,0,0
2/21/20,Monaco,0,0,0,0
2/22/20,Monaco,0,0,0,0
2/23/20,Monaco,0,0,0,0
2/24/20,Monaco,0,0,0,0
2/25/20,Monaco,0,0,0,0
2/26/20,Monaco,0,0,0,0
2/27/20,Monaco,0,0,0,0
2/28/20,Monaco,0,0,0,0
2/29/20,Monaco,1,0,1,0
3/1/20,Monaco,0,0,1,0
3/2/20,Monaco,0,0,1,0
3/15/20,Monaco,2,0,3,0
3/16/20,Monaco,4,0,7,0
3/17/20,Monaco,2,0,9,0
3/18/20,Monaco,0,0,9,0
3/19/20,Monaco,0,0,9,0
3/20/20,Monaco,2,0,11,0
3/21/20,Monaco,1,0,12,0
3/22/20,Monaco,6,0,18,0
3/23/20,Monaco,5,0,23,0
3/24/20,Monaco,0,0,23,0
3/25/20,Monaco,4,0,27,0
3/10/20,Mongolia,1,0,1,0
3/15/20,Mongolia,0,0,1,0
3/18/20,Mongolia,3,0,4,0
3/19/20,Mongolia,1,0,5,0
3/20/20,Mongolia,0,0,5,0
3/21/20,Mongolia,1,0,6,0
3/22/20,Mongolia,4,0,10,0
3/23/20,Mongolia,0,0,10,0
3/24/20,Mongolia,0,0,10,0
3/25/20,Mongolia,0,0,10,0
3/18/20,Montenegro,2,0,2,0
3/19/20,Montenegro,6,0,8,0
3/20/20,Montenegro,5,0,13,0
3/21/20,Montenegro,1,0,14,0
3/22/20,Montenegro,0,0,14,0
3/23/20,Montenegro,7,0,21,0
3/24/20,Montenegro,6,0,27,0
3/25/20,Montenegro,20,0,47,0
3/21/20,Montserrat,1,0,1,0
3/22/20,Montserrat,0,0,1,0
3/23/20,Montserrat,0,0,1,0
3/24/20,Montserrat,0,0,1,0
3/25/20,Montserrat,0,0,1,0
3/3/20,Morocco,1,0,1,0
3/6/20,Morocco,1,0,2,0
3/12/20,Morocco,3,1,5,1
3/13/20,Morocco,1,0,6,1
3/14/20,Morocco,1,0,7,1
3/15/20,Morocco,11,0,18,1
3/16/20,Morocco,10,0,28,1
3/17/20,Morocco,9,0,37,1
3/18/20,Morocco,7,1,44,2
3/19/20,Morocco,10,0,54,2
3/20/20,Morocco,9,0,63,2
3/21/20,Morocco,23,1,86,3
3/22/20,Morocco,10,0,96,3
3/23/20,Morocco,19,1,115,4
3/24/20,Morocco,19,0,134,4
3/25/20,Morocco,36,1,170,5
3/23/20,Mozambique,1,0,1,0
3/24/20,Mozambique,0,0,1,0
3/25/20,Mozambique,0,0,1,0
3/17/20,Myanmar,0,0,0,0
3/24/20,Myanmar,2,0,2,0
3/25/20,Myanmar,1,0,3,0
3/15/20,Namibia,2,0,2,0
3/16/20,Namibia,0,0,2,0
3/17/20,Namibia,0,0,2,0
3/18/20,Namibia,0,0,2,0
3/19/20,Namibia,0,0,2,0
3/20/20,Namibia,0,0,2,0
3/21/20,Namibia,1,0,3,0
3/22/20,Namibia,0,0,3,0
3/23/20,Namibia,0,0,3,0
3/24/20,Namibia,0,0,3,0
3/25/20,Namibia,0,0,3,0
12/31/19,Nepal,0,0,0,0
1/1/20,Nepal,0,0,0,0
1/2/20,Nepal,0,0,0,0
1/3/20,Nepal,0,0,0,0
1/4/20,Nepal,0,0,0,0
1/5/20,Nepal,0,0,0,0
1/6/20,Nepal,0,0,0,0
1/7/20,Nepal,0,0,0,0
1/8/20,Nepal,0,0,0,0
1/9/20,Nepal,0,0,0,0
1/10/20,Nepal,0,0,0,0
1/11/20,Nepal,0,0,0,0
1/12/20,Nepal,0,0,0,0
1/13/20,Nepal,0,0,0,0
1/14/20,Nepal,0,0,0,0
1/15/20,Nepal,0,0,0,0
1/16/20,Nepal,0,0,0,0
1/17/20,Nepal,0,0,0,0
1/18/20,Nepal,0,0,0,0
1/19/20,Nepal,0,0,0,0
1/20/20,Nepal,0,0,0,0
1/21/20,Nepal,0,0,0,0
1/22/20,Nepal,0,0,0,0
1/23/20,Nepal,0,0,0,0
1/24/20,Nepal,0,0,0,0
1/25/20,Nepal,1,0,1,0
1/26/20,Nepal,0,0,1,0
1/27/20,Nepal,0,0,1,0
1/28/20,Nepal,0,0,1,0
1/29/20,Nepal,0,0,1,0
1/30/20,Nepal,0,0,1,0
1/31/20,Nepal,0,0,1,0
2/1/20,Nepal,0,0,1,0
2/2/20,Nepal,0,0,1,0
2/3/20,Nepal,0,0,1,0
2/4/20,Nepal,0,0,1,0
2/5/20,Nepal,0,0,1,0
2/6/20,Nepal,0,0,1,0
2/7/20,Nepal,0,0,1,0
2/8/20,Nepal,0,0,1,0
2/9/20,Nepal,0,0,1,0
2/10/20,Nepal,0,0,1,0
2/11/20,Nepal,0,0,1,0
2/12/20,Nepal,0,0,1,0
2/13/20,Nepal,0,0,1,0
2/14/20,Nepal,0,0,1,0
2/15/20,Nepal,0,0,1,0
2/16/20,Nepal,0,0,1,0
2/17/20,Nepal,0,0,1,0
2/18/20,Nepal,0,0,1,0
2/19/20,Nepal,0,0,1,0
2/20/20,Nepal,0,0,1,0
2/21/20,Nepal,0,0,1,0
2/22/20,Nepal,0,0,1,0
2/23/20,Nepal,0,0,1,0
2/24/20,Nepal,0,0,1,0
2/25/20,Nepal,0,0,1,0
2/26/20,Nepal,0,0,1,0
2/27/20,Nepal,0,0,1,0
2/28/20,Nepal,0,0,1,0
2/29/20,Nepal,0,0,1,0
3/1/20,Nepal,0,0,1,0
3/2/20,Nepal,0,0,1,0
3/15/20,Nepal,0,0,1,0
3/17/20,Nepal,0,0,1,0
3/18/20,Nepal,0,0,1,0
3/19/20,Nepal,0,0,1,0
3/20/20,Nepal,0,0,1,0
3/21/20,Nepal,0,0,1,0
3/22/20,Nepal,0,0,1,0
3/23/20,Nepal,0,0,1,0
3/24/20,Nepal,1,0,2,0
3/25/20,Nepal,1,0,3,0
12/31/19,Netherlands,0,0,0,0
1/1/20,Netherlands,0,0,0,0
1/2/20,Netherlands,0,0,0,0
1/3/20,Netherlands,0,0,0,0
